OTU,sampleName,OTUsize,dilution,sample,readSpikeSum,inputDNA,added.lysis.buffer.ml.,WEIGHT.g.,period,lysis.batch,aliquot,lysisBufferFrac,FSL,sample2,fittedOTUsize,fittedFSL
OTU8,HB.053.M1.S1.A,435,A,HB.053.M1.S1,6546.61111111111,1,12,2.4,1,3,0.6,0.05,1347.0939162756,Sample 6,-0.354144000673189,-0.343161814775907
OTU843,HB.053.M1.S1.A,16,A,HB.053.M1.S1,6546.61111111111,1,12,2.4,1,3,0.6,0.05,49.548281977953,Sample 6,-0.392307903335868,-0.284021418554368
OTU86,HB.053.M1.S1.A,8234,A,HB.053.M1.S1,6546.61111111111,1,12,2.4,1,3,0.6,0.05,25498.784612904,Sample 6,-0.396553424392661,-0.181727873408377
OTU88,HB.053.M1.S1.A,2750,A,HB.053.M1.S1,6546.61111111111,1,12,2.4,1,3,0.6,0.05,8516.11096496067,Sample 6,-0.392610232457606,-0.29593666115514
OTU894,HB.053.M1.S1.A,10,A,HB.053.M1.S1,6546.61111111111,1,12,2.4,1,3,0.6,0.05,30.9676762362206,Sample 6,-0.392013072442011,-0.295615497653412
OTU9,HB.053.M1.S1.A,784,A,HB.053.M1.S1,6546.61111111111,1,12,2.4,1,3,0.6,0.05,2427.8658169197,Sample 6,-0.355850129967294,-0.276069124012602
OTU910,HB.053.M1.S1.A,26,A,HB.053.M1.S1,6546.61111111111,1,12,2.4,1,3,0.6,0.05,80.5159582141736,Sample 6,-0.315358378387679,-0.196638442487787
OTU93,HB.053.M1.S1.A,28,A,HB.053.M1.S1,6546.61111111111,1,12,2.4,1,3,0.6,0.05,86.7094934614177,Sample 6,-0.387242664644132,-0.515766061405255
OTU946,HB.053.M1.S1.A,12,A,HB.053.M1.S1,6546.61111111111,1,12,2.4,1,3,0.6,0.05,37.1612114834647,Sample 6,-0.47174849441833,-0.332173854931988
OTU10,HB.053.M1.S1.B,505,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,842.055096846713,Sample 6,-0.354953493314519,-0.362681325344212
OTU101,HB.053.M1.S1.B,4968,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,8283.82122996925,Sample 6,-0.40275945314161,-0.144893442335244
OTU102,HB.053.M1.S1.B,27,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,45.0207675541807,Sample 6,-0.32911839872332,-0.363087296718611
OTU105,HB.053.M1.S1.B,17,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,28.3464092007804,Sample 6,-0.289131852784077,-0.379541093182142
OTU11,HB.053.M1.S1.B,634,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,1057.15431960558,Sample 6,-0.354862739071378,-0.36625019107435
OTU110,HB.053.M1.S1.B,882,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,1470.6784067699,Sample 6,-0.423130033990833,-0.317886292535118
OTU112,HB.053.M1.S1.B,22,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,36.6835883774806,Sample 6,-0.383005253236579,-0.565972154426192
OTU114,HB.053.M1.S1.B,2639,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,4400.36316946233,Sample 6,-0.396062947147646,-0.197669429228884
OTU1153,HB.053.M1.S1.B,10,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,16.6743583534003,Sample 6,-0.154901959985754,-0.154901959985757
OTU121,HB.053.M1.S1.B,482,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,803.704072633893,Sample 6,-0.390585172945569,-0.378316909595214
OTU124,HB.053.M1.S1.B,1867,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,3113.10270457983,Sample 6,-0.413780169788283,-0.310592467340807
OTU125,HB.053.M1.S1.B,342,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,570.263055686289,Sample 6,-0.389499645670923,-0.371813635274596
OTU136,HB.053.M1.S1.B,373,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,621.95356658183,Sample 6,-0.364464689411873,-0.32185298310976
OTU14,HB.053.M1.S1.B,679,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,1132.18893219588,Sample 6,-0.387425036519563,-0.559946785963302
OTU141,HB.053.M1.S1.B,1805,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,3009.72168278875,Sample 6,-0.388628969275831,-0.216120886334048
OTU143,HB.053.M1.S1.B,982,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,1637.42199030391,Sample 6,-0.394129945081035,-0.262095826786444
OTU144,HB.053.M1.S1.B,12,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,20.0092300240803,Sample 6,-0.355732676981032,-0.668196085818306
OTU145,HB.053.M1.S1.B,9,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,15.0069225180602,Sample 6,-0.379202510329102,-0.683729371404366
OTU15,HB.053.M1.S1.B,300,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,500.230750602008,Sample 6,-0.353830401879432,-0.406846340628798
OTU150,HB.053.M1.S1.B,3024,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,5042.32596606824,Sample 6,-0.382866083437956,-0.201166582392523
OTU157,HB.053.M1.S1.B,416,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,693.653307501451,Sample 6,-0.408833857077435,-0.34421272440298
OTU179,HB.053.M1.S1.B,832,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,1387.3066150029,Sample 6,-0.369165951192588,-0.243988249904717
OTU18,HB.053.M1.S1.B,155,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,258.452554477704,Sample 6,-0.354636320017616,-0.375154008393184
OTU196,HB.053.M1.S1.B,554,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,923.759452778374,Sample 6,-0.393392761662335,-0.333435800856983
OTU201,HB.053.M1.S1.B,153,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,255.117682807024,Sample 6,-0.410111901101708,-0.438754376561932
OTU203,HB.053.M1.S1.B,10,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,16.6743583534003,Sample 6,-0.441303973373479,-0.451707588451765
OTU21,HB.053.M1.S1.B,153,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,255.117682807024,Sample 6,-0.355061700007085,-0.358426150669266
OTU212,HB.053.M1.S1.B,795,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,1325.61148909532,Sample 6,-0.391137827412871,-0.363323460557338
OTU22,HB.053.M1.S1.B,105,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,175.080762710703,Sample 6,-0.354101484231935,-0.396186161174215
OTU25,HB.053.M1.S1.B,200,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,333.487167068005,Sample 6,-0.354592766993895,-0.376866709512817
OTU254,HB.053.M1.S1.B,368,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,613.61638740513,Sample 6,-0.393434542344311,-0.331792796199971
OTU257,HB.053.M1.S1.B,156,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,260.119990313044,Sample 6,-0.389974434835579,-0.335286651970105
OTU26,HB.053.M1.S1.B,142,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,236.775888618284,Sample 6,-0.354862178157775,-0.366272248724378
OTU267,HB.053.M1.S1.B,387,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,645.29766827659,Sample 6,-0.391348240375201,-0.293591105572731
OTU276,HB.053.M1.S1.B,350,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,583.602542369009,Sample 6,-0.39138357430525,-0.29220161624715
OTU28,HB.053.M1.S1.B,133,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,221.768966100223,Sample 6,-0.355005752290319,-0.360626266963427
OTU29,HB.053.M1.S1.B,193,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,321.815116220625,Sample 6,-0.355633167859938,-0.335953459962246
OTU3,HB.053.M1.S1.B,9728,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,16220.8158061878,Sample 6,-0.38655729096198,-0.584309988329405
OTU30,HB.053.M1.S1.B,410,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,683.648692489411,Sample 6,-0.356830331606118,-0.288875587673719
OTU306,HB.053.M1.S1.B,23,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,38.3510242128206,Sample 6,-0.386280811190356,-0.452271194024163
OTU31,HB.053.M1.S1.B,165,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,275.126912831104,Sample 6,-0.354853404598567,-0.366617264601496
OTU316,HB.053.M1.S1.B,214,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,356.831268762766,Sample 6,-0.440238343846012,-0.331415283184103
OTU32,HB.053.M1.S1.B,150,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,250.115375301004,Sample 6,-0.354865398574224,-0.366145607440128
OTU322,HB.053.M1.S1.B,248,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,413.524087164326,Sample 6,-0.391157473652983,-0.301092912584601
OTU33,HB.053.M1.S1.B,108,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,180.083070216723,Sample 6,-0.354783337922492,-0.36937260198826
OTU334,HB.053.M1.S1.B,163,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,271.792041160424,Sample 6,-0.390774494490322,-0.316153378762654
OTU336,HB.053.M1.S1.B,222,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,370.170755445486,Sample 6,-0.391369239881963,-0.413009794183552
OTU344,HB.053.M1.S1.B,179,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,298.471014525865,Sample 6,-0.390886308283619,-0.311756356636211
OTU358,HB.053.M1.S1.B,87,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,145.066917674582,Sample 6,-0.390068366367467,-0.343921517994374
OTU36,HB.053.M1.S1.B,39804,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,66370.6159898744,Sample 6,-0.398735818423688,-0.115155881072924
OTU368,HB.053.M1.S1.B,26,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,43.3533317188407,Sample 6,-0.36640562726809,-0.324404954407792
OTU37,HB.053.M1.S1.B,183,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,305.140757867225,Sample 6,-0.356033672074125,-0.32020382979954
OTU370,HB.053.M1.S1.B,149,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,248.447939465664,Sample 6,-0.392462286755616,-0.311239751885063
OTU38,HB.053.M1.S1.B,188,B,HB.053.M1.S1,12158.3888888889,0.7,12,2.4,1,3,0.6,0.05,313.477937043925,Sample 6,-0.388839171223772,-0.504755748952814
