OTUID sampleName readNum mtagNum soup exp soupRep PCR lib pcrRep readSpike mtagSpike readNumSpikeCorr mtagNumSpikeCorr inputCOINum inputGDNA
HAP183 E1_tag04_tag04_5 1228 1078 E within-spp 1 tag04_tag04 5 1 18882.0833333333 9474.66666666667 243.166599730785 341.900154798762 13768219.42 25
HAP183 E1_tag05_tag05_5 3389 2677 E within-spp 1 tag05_tag05 5 2 106577.083333333 27111.25 118.89489375843 296.717598782793 13768219.42 25
HAP183 E1_tag06_tag06_5 1100 1008 E within-spp 1 tag06_tag06 5 3 23044 12535.5 178.480298559278 241.636951058992 13768219.42 25
HAP183 E2_tag07_tag07_5 906 825 E within-spp 2 tag07_tag07 5 1 53469.3333333333 26345.5 63.3547079946137 94.1005105236188 13768219.42 25
HAP183 E2_tag08_tag08_5 2460 2051 E within-spp 2 tag08_tag08 5 2 85651.75 36773.5833333333 107.387648238361 167.600066170689 13768219.42 25
HAP183 E2_tag09_tag09_5 3254 2667 E within-spp 2 tag09_tag09 5 3 71253.6666666667 27239.4166666667 170.751998727551 294.218304968596 13768219.42 25
HAP183 E3_tag10_tag10_5 2894 2352 E within-spp 3 tag10_tag10 5 1 95299.0833333333 33571.1666666667 113.544282080363 210.530663714398 13768219.42 25
HAP183 E3_tag11_tag11_5 2324 2041 E within-spp 3 tag11_tag11 5 2 55053.8333333333 24044.5 157.835258216957 255.077252594148 13768219.42 25
HAP183 E3_tag12_tag12_5 2237 1984 E within-spp 3 tag12_tag12 5 3 87549.75 28992.5833333333 95.5358867386829 205.636039101954 13768219.42 25
HAP183 F1_tag26_tag26_5 1691 1472 F within-spp 1 tag26_tag26 5 1 41197.9166666667 16100.1666666667 153.470114791403 274.740013043343 11014575.53 20
HAP183 F1_tag27_tag27_5 606 549 F within-spp 1 tag27_tag27 5 2 23306.9166666667 10469.8333333333 97.2172352270249 157.571276206243 11014575.53 20
HAP183 F1_tag28_tag28_5 477 446 F within-spp 1 tag28_tag28 5 3 18639.5833333333 9589.08333333333 95.6836302671286 139.76622722019 11014575.53 20
HAP183 F2_tag29_tag29_5 1940 1698 F within-spp 2 tag29_tag29 5 1 43709.4166666667 17799.9166666667 165.951882984788 286.65808360526 11014575.53 20
HAP183 F2_tag31_tag31_5 856 801 F within-spp 2 tag31_tag31 5 2 46117.0833333333 21385.75 69.4012667034089 112.551816045731 11014575.53 20
HAP183 F2_tag32_tag32_5 681 625 F within-spp 2 tag32_tag32 5 3 37461.9166666667 16921.1666666667 67.9692665662684 110.992642351296 11014575.53 20
HAP183 F3_tag33_tag33_5 308 284 F within-spp 3 tag33_tag33 5 1 16264.1666666667 9796.66666666667 70.8067018496695 87.1133038448452 11014575.53 20
HAP183 F3_tag34_tag34_5 297 272 F within-spp 3 tag34_tag34 5 2 34638.8333333333 16727.3333333333 32.0589030615927 48.8637360009565 11014575.53 20
HAP183 F3_tag35_tag35_5 1527 1161 F within-spp 3 tag35_tag35 5 3 107520.75 33064.75 53.1009409811594 105.514331727898 11014575.53 20
HAP183 G1_tag36_tag36_5 2285 1938 G within-spp 1 tag36_tag36 5 1 64215.4166666667 24392.9166666667 133.046166224362 238.74512751311 8811660.428 16
HAP183 G1_tag37_tag37_5 1796 1477 G within-spp 1 tag37_tag37 5 2 88482.8333333333 24713.3333333333 75.8931845536893 179.594753169679 8811660.428 16
HAP183 G1_tag38_tag38_5 1117 984 G within-spp 1 tag38_tag38 5 3 63038.8333333333 22368.1666666667 66.2522254800612 132.193221020945 8811660.428 16
HAP183 G2_tag51_tag51_5 828 749 G within-spp 2 tag51_tag51 5 1 63523.5833333333 24557.6666666667 48.7361045700875 91.6514191087644 8811660.428 16
HAP183 G2_tag52_tag52_5 1016 912 G within-spp 2 tag52_tag52 5 2 48798.75 18807.4166666667 77.8467481236712 145.716982218894 8811660.428 16
HAP183 G2_tag53_tag53_5 1293 1171 G within-spp 2 tag53_tag53 5 3 58767.0833333333 19930.6666666667 82.2658999865287 176.554806663099 8811660.428 16
HAP183 G3_tag54_tag54_5 792 710 G within-spp 3 tag54_tag54 5 1 44243.8333333333 16296.5 66.9310902084283 130.920749854263 8811660.428 16
HAP183 G3_tag55_tag55_5 2292 1892 G within-spp 3 tag55_tag55 5 2 118403.833333333 27811.3333333333 72.3776229091682 204.429609032289 8811660.428 16
HAP183 G3_tag56_tag56_5 1692 1396 G within-spp 3 tag56_tag56 5 3 73786.5833333333 22722.8333333333 85.7390017832962 184.615181498786 8811660.428 16
HAP184 A1_tag01_tag01_4 343 329 A within-spp 1 tag01_tag01 4 1 8862.91666666667 6642.41666666667 144.701462084528 148.838148766137 15545507.28 61
HAP184 A1_tag02_tag02_4 231 218 A within-spp 1 tag02_tag02 4 2 3739.5 3199.41666666667 230.96911351785 204.752949756466 15545507.28 61
HAP184 A1_tag03_tag03_4 199 188 A within-spp 1 tag03_tag03 4 3 4090.66666666667 3441.41666666667 181.892356584094 164.159139889096 15545507.28 61
HAP184 A2_tag04_tag04_4 494 450 A within-spp 2 tag04_tag04 4 1 8054.83333333333 4966.83333333333 229.311510687165 272.255964564948 15545507.28 61
HAP184 A2_tag05_tag05_4 471 439 A within-spp 2 tag05_tag05 4 2 20218.5 9843.33333333333 87.1018621559463 134.019133084998 15545507.28 61
HAP184 A2_tag06_tag06_4 382 365 A within-spp 2 tag06_tag06 4 3 11132.5 7331.83333333333 128.299842802605 149.597644972835 15545507.28 61
HAP184 A3_tag07_tag07_4 1180 1071 A within-spp 3 tag07_tag07 4 1 20534 13127.0833333333 214.864127788059 245.169084272338 15545507.28 61
HAP184 A3_tag08_tag08_4 490 454 A within-spp 3 tag08_tag08 4 2 13864.1666666667 10376 132.147141912604 131.483230531997 15545507.28 61
HAP184 A3_tag09_tag09_4 284 271 A within-spp 3 tag09_tag09 4 3 5023.08333333333 4038.58333333333 211.399240174528 201.643728205022 15545507.28 61
HAP184 B1_tag10_tag10_4 337 320 B within-spp 1 tag10_tag10 4 1 13509.4166666667 9230.5 93.2714587972587 104.176371810844 12436405.82 48.8
HAP184 B1_tag11_tag11_4 444 422 B within-spp 1 tag11_tag11 4 2 8899.83333333333 6538.83333333333 186.533380774921 193.935207605842 12436405.82 48.8
HAP184 B1_tag12_tag12_4 680 640 B within-spp 1 tag12_tag12 4 3 25193.0833333333 13387.5833333333 100.921350767572 143.655501677549 12436405.82 48.8
HAP184 B2_tag26_tag26_4 291 271 B within-spp 2 tag26_tag26 4 1 6644.41666666667 4447 163.753878569726 183.124578367439 12436405.82 48.8
HAP184 B2_tag27_tag27_4 954 856 B within-spp 2 tag27_tag27 4 2 25910.1666666667 11220.6666666667 137.668199741414 229.244845820213 12436405.82 48.8
HAP184 B2_tag28_tag28_4 155 148 B within-spp 2 tag28_tag28 4 3 4064.83333333333 3005.08333333333 142.575341342408 147.995895843155 12436405.82 48.8
HAP184 B3_tag29_tag29_4 352 324 B within-spp 3 tag29_tag29 4 1 11664.5 7126.33333333333 112.831925929101 136.622854202722 12436405.82 48.8
HAP184 B3_tag31_tag31_4 161 157 B within-spp 3 tag31_tag31 4 2 9583.58333333333 6830.16666666667 62.8135613853552 69.0737170884068 12436405.82 48.8
HAP184 B3_tag32_tag32_4 389 365 B within-spp 3 tag32_tag32 4 3 14251.5 8574.16666666667 102.057397466933 127.922052677617 12436405.82 48.8
HAP184 C1_tag33_tag33_4 862 798 C within-spp 1 tag33_tag33 4 1 18745.25 10774 171.937850922234 222.571932429924 9938930.882 39
HAP184 C1_tag34_tag34_4 470 277 C within-spp 1 tag34_tag34 4 2 15205.6666666667 5962.91666666667 115.570730210229 139.593599329187 9938930.882 39
HAP184 C1_tag35_tag35_4 592 560 C within-spp 1 tag35_tag35 4 3 16927.5833333333 10320.9166666667 130.762197793542 163.047532922625 9938930.882 39
HAP184 C2_tag36_tag36_4 805 732 C within-spp 2 tag36_tag36 4 1 13507.25 8229.08333333333 222.83551426086 267.303162563671 9938930.882 39
HAP184 C2_tag37_tag37_4 3201 2469 C within-spp 2 tag37_tag37 4 2 94891.1666666667 24582 126.129116338542 301.820234317794 9938930.882 39
HAP184 C2_tag38_tag38_4 454 428 C within-spp 2 tag38_tag38 4 3 12973 7707.41666666667 130.849148230941 166.870438646758 9938930.882 39
HAP184 C3_tag51_tag51_4 576 533 C within-spp 3 tag51_tag51 4 1 18703.1666666667 10617.25 115.149698357676 150.854976571146 9938930.882 39
HAP184 C3_tag52_tag52_4 1037 882 C within-spp 3 tag52_tag52 4 2 33934 14067.0833333333 114.261301349679 188.412191582003 9938930.882 39
HAP184 C3_tag53_tag53_4 268 250 C within-spp 3 tag53_tag53 4 3 12809.8333333333 7245.83333333333 78.225217606266 103.680276020702 9938930.882 39
HAP184 D1_tag54_tag54_4 3808 2995 D within-spp 1 tag54_tag54 4 1 43969.8333333333 15788.75 323.815464390358 570.024542791545 7951144.706 31.2
HAP184 D1_tag55_tag55_4 1252 1086 D within-spp 1 tag55_tag55 4 2 20732.5833333333 9532.58333333333 225.790868640747 342.344764885349 7951144.706 31.2
HAP184 D1_tag56_tag56_4 2707 2268 D within-spp 1 tag56_tag56 4 3 42170.9166666667 15970.3333333333 240.010742000312 426.750015654025 7951144.706 31.2
HAP184 D2_tag61_tag61_4 6582 4538 D within-spp 2 tag61_tag61 4 1 61743.0833333333 19059.3333333333 398.588743408506 715.486200986393 7951144.706 31.2
HAP184 D2_tag62_tag62_4 5194 3768 D within-spp 2 tag62_tag62 4 2 90701 22888.75 214.114133251012 494.690186226858 7951144.706 31.2
HAP184 D2_tag63_tag63_4 8046 5736 D within-spp 2 tag63_tag63 4 3 133652.333333333 33851.75 225.091423768634 509.181356946096 7951144.706 31.2
HAP184 D3_tag01_tag01_5 382 363 D within-spp 3 tag01_tag01 5 1 41403.0833333333 20631.75 34.4973824413238 52.8706968628449 7951144.706 31.2
HAP184 D3_tag02_tag02_5 586 549 D within-spp 3 tag02_tag02 5 2 33380.75 18693.1666666667 65.6382495899583 88.253907399317 7951144.706 31.2
HAP184 D3_tag03_tag03_5 694 623 D within-spp 3 tag03_tag03 5 3 51767 24337.0833333333 50.1258716943226 76.9243780924173 7951144.706 31.2
HAP184 E1_tag04_tag04_5 2917 2404 E within-spp 1 tag04_tag04 5 1 18882.0833333333 9474.66666666667 577.61968356246 762.456374894455 6371109.54 25
HAP184 E1_tag05_tag05_5 7208 5285 E within-spp 1 tag05_tag05 5 2 106577.083333333 27111.25 252.875300740857 585.787265434091 6371109.54 25
HAP184 E1_tag06_tag06_5 2388 2120 E within-spp 1 tag06_tag06 5 3 23044 12535.5 387.464502690505 508.204698655817 6371109.54 25
HAP184 E2_tag07_tag07_5 395 375 E within-spp 2 tag07_tag07 5 1 53469.3333333333 26345.5 27.6215338387113 42.7729593289177 6371109.54 25
HAP184 E2_tag08_tag08_5 1068 942 E within-spp 2 tag08_tag08 5 2 85651.75 36773.5833333333 46.6219546010443 76.9767246868789 6371109.54 25
HAP184 E2_tag09_tag09_5 1174 1018 E within-spp 2 tag09_tag09 5 3 71253.6666666667 27239.4166666667 61.6050542428226 112.303799946768 6371109.54 25
HAP184 E3_tag10_tag10_5 772 698 E within-spp 3 tag10_tag10 5 1 95299.0833333333 33571.1666666667 30.2889377215066 62.4789129560585 6371109.54 25
HAP184 E3_tag11_tag11_5 924 838 E within-spp 3 tag11_tag11 5 2 55053.8333333333 24044.5 62.7537773633686 104.730395724594 6371109.54 25
HAP184 E3_tag12_tag12_5 787 721 E within-spp 3 tag12_tag12 5 3 87549.75 28992.5833333333 33.6105243018969 74.7296291292888 6371109.54 25
HAP184 F1_tag26_tag26_5 335 317 F within-spp 1 tag26_tag26 5 1 41197.9166666667 16100.1666666667 30.403600505689 59.1661577002308 5096887.632 20
HAP184 F1_tag27_tag27_5 358 333 F within-spp 1 tag27_tag27 5 2 23306.9166666667 10469.8333333333 57.4319640450081 95.5760199939509 5096887.632 20
HAP184 F1_tag28_tag28_5 257 235 F within-spp 1 tag28_tag28 5 3 18639.5833333333 9589.08333333333 51.5528154688723 73.6436399030147 5096887.632 20
HAP184 F2_tag29_tag29_5 544 502 F within-spp 2 tag29_tag29 5 1 43709.4166666667 17799.9166666667 46.5349610019199 84.7481495699886 5096887.632 20
HAP184 F2_tag31_tag31_5 349 332 F within-spp 2 tag31_tag31 5 2 46117.0833333333 21385.75 28.2956099059459 46.6506902961084 5096887.632 20
HAP184 F2_tag32_tag32_5 311 295 F within-spp 2 tag32_tag32 5 3 37461.9166666667 16921.1666666667 31.0402964788685 52.3885271898116 5096887.632 20
HAP184 F3_tag33_tag33_5 312 294 F within-spp 3 tag33_tag33 5 1 16264.1666666667 9796.66666666667 71.7262694061587 90.1806736985369 5096887.632 20
HAP184 F3_tag34_tag34_5 341 312 F within-spp 3 tag34_tag34 5 2 34638.8333333333 16727.3333333333 36.8083701818287 56.049579530509 5096887.632 20
HAP184 F3_tag35_tag35_5 1520 1239 F within-spp 3 tag35_tag35 5 3 107520.75 33064.75 52.8575181999754 112.603149880159 5096887.632 20
HAP184 G1_tag36_tag36_5 840 746 G within-spp 1 tag36_tag36 5 1 64215.4166666667 24392.9166666667 48.9097503844482 91.9008591975129 4077510.105 16
HAP184 G1_tag37_tag37_5 834 733 G within-spp 1 tag37_tag37 5 2 88482.8333333333 24713.3333333333 35.2421580833947 89.1286080388454 4077510.105 16
HAP184 G1_tag38_tag38_5 469 431 G within-spp 1 tag38_tag38 5 3 63038.8333333333 22368.1666666667 27.8176309311985 57.9017055488082 4077510.105 16
HAP184 G2_tag51_tag51_5 424 396 G within-spp 2 tag51_tag51 5 1 63523.5833333333 24557.6666666667 24.9566525817839 48.4565580334722 4077510.105 16
HAP184 G2_tag52_tag52_5 357 337 G within-spp 2 tag52_tag52 5 2 48798.75 18807.4166666667 27.3536309844002 53.8449813681659 4077510.105 16
HAP184 G2_tag53_tag53_5 368 350 G within-spp 2 tag53_tag53 5 3 58767.0833333333 19930.6666666667 23.4136513496076 52.7704375167246 4077510.105 16
HAP184 G3_tag54_tag54_5 263 249 G within-spp 3 tag54_tag54 5 1 44243.8333333333 16296.5 22.2258544505261 45.9144601601571 4077510.105 16
HAP184 G3_tag55_tag55_5 511 469 G within-spp 3 tag55_tag55 5 2 118403.833333333 27811.3333333333 16.1365468178817 50.6752043531414 4077510.105 16
HAP184 G3_tag56_tag56_5 394 365 G within-spp 3 tag56_tag56 5 3 73786.5833333333 22722.8333333333 19.965228547647 48.2697286870035 4077510.105 16
HAP185 A1_tag01_tag01_4 24 23 A within-spp 1 tag01_tag01 4 1 8862.91666666667 6642.41666666667 10.1248836443985 10.4050985459609 18147695.16 61
HAP185 A1_tag02_tag02_4 10 10 A within-spp 1 tag02_tag02 4 2 3739.5 3199.41666666667 9.99866292285065 9.39233714479202 18147695.16 61
HAP185 A1_tag03_tag03_4 14 14 A within-spp 1 tag03_tag03 4 3 4090.66666666667 3441.41666666667 12.7964471968709 12.2246168002518 18147695.16 61
HAP185 A2_tag04_tag04_4 15 14 A within-spp 2 tag04_tag04 4 1 8054.83333333333 4966.83333333333 6.96290012207991 8.47018556424281 18147695.16 61
HAP185 A2_tag05_tag05_4 21 20 A within-spp 2 tag05_tag05 4 2 20218.5 9843.33333333333 3.88352251650716 6.10565526583136 18147695.16 61
HAP185 A2_tag06_tag06_4 17 16 A within-spp 2 tag06_tag06 4 3 11132.5 7331.83333333333 5.70967886817876 6.55770498511059 18147695.16 61
HAP185 A3_tag07_tag07_4 78 65 A within-spp 3 tag07_tag07 4 1 20534 13127.0833333333 14.2028830232785 14.8795429296937 18147695.16 61
HAP185 A3_tag08_tag08_4 37 34 A within-spp 3 tag08_tag08 4 2 13864.1666666667 10376 9.97845765462523 9.84676175790285 18147695.16 61
HAP185 A3_tag09_tag09_4 10 9 A within-spp 3 tag09_tag09 4 3 5023.08333333333 4038.58333333333 7.44363521741294 6.69665518024059 18147695.16 61
HAP185 B1_tag10_tag10_4 0 0 B within-spp 1 tag10_tag10 4 1 13509.4166666667 9230.5 0 0 14518156.12 48.8
HAP185 B1_tag11_tag11_4 0 0 B within-spp 1 tag11_tag11 4 2 8899.83333333333 6538.83333333333 0 0 14518156.12 48.8
HAP185 B1_tag12_tag12_4 0 0 B within-spp 1 tag12_tag12 4 3 25193.0833333333 13387.5833333333 0 0 14518156.12 48.8
HAP185 B2_tag26_tag26_4 9 9 B within-spp 2 tag26_tag26 4 1 6644.41666666667 4447 5.06455294545546 6.08162806386328 14518156.12 48.8
HAP185 B2_tag27_tag27_4 13 12 B within-spp 2 tag27_tag27 4 2 25910.1666666667 11220.6666666667 1.87598175748258 3.21371279187214 14518156.12 48.8
HAP185 B2_tag28_tag28_4 7 6 B within-spp 2 tag28_tag28 4 3 4064.83333333333 3005.08333333333 6.43888638320554 5.99983361526303 14518156.12 48.8
HAP185 B3_tag29_tag29_4 11 11 B within-spp 3 tag29_tag29 4 1 11664.5 7126.33333333333 3.52599768528441 4.63843023527761 14518156.12 48.8
HAP185 B3_tag31_tag31_4 9 8 B within-spp 3 tag31_tag31 4 2 9583.58333333333 6830.16666666667 3.51131709607575 3.51967985163856 14518156.12 48.8
HAP185 B3_tag32_tag32_4 14 13 B within-spp 3 tag32_tag32 4 3 14251.5 8574.16666666667 3.67301687541662 4.55612790358635 14518156.12 48.8
HAP185 C1_tag33_tag33_4 19 19 C within-spp 1 tag33_tag33 4 1 18745.25 10774 3.78981341939958 5.299331724522 11602624.77 39
HAP185 C1_tag34_tag34_4 34 10 C within-spp 1 tag34_tag34 4 2 15205.6666666667 5962.91666666667 8.36043580244207 5.03948012018727 11602624.77 39
HAP185 C1_tag35_tag35_4 9 9 C within-spp 1 tag35_tag35 4 3 16927.5833333333 10320.9166666667 1.98793881780723 2.62040677911361 11602624.77 39
HAP185 C2_tag36_tag36_4 9 9 C within-spp 2 tag36_tag36 4 1 13507.25 8229.08333333333 2.49132873086676 3.28651429381563 11602624.77 39
HAP185 C2_tag37_tag37_4 63 53 C within-spp 2 tag37_tag37 4 2 94891.1666666667 24582 2.48239123065547 6.47892767065332 11602624.77 39
HAP185 C2_tag38_tag38_4 6 6 C within-spp 2 tag38_tag38 4 3 12973 7707.41666666667 1.72928389732521 2.33930521467418 11602624.77 39
HAP185 C3_tag51_tag51_4 0 0 C within-spp 3 tag51_tag51 4 1 18703.1666666667 10617.25 0 0 11602624.77 39
HAP185 C3_tag52_tag52_4 0 0 C within-spp 3 tag52_tag52 4 2 33934 14067.0833333333 0 0 11602624.77 39
HAP185 C3_tag53_tag53_4 0 0 C within-spp 3 tag53_tag53 4 3 12809.8333333333 7245.83333333333 0 0 11602624.77 39
HAP185 D1_tag54_tag54_4 30 26 D within-spp 1 tag54_tag54 4 1 43969.8333333333 15788.75 2.55106720895766 4.94846013775631 9282099.817 31.2
HAP185 D1_tag55_tag55_4 10 9 D within-spp 1 tag55_tag55 4 2 20732.5833333333 9532.58333333333 1.80344144281747 2.83711131120455 9282099.817 31.2
HAP185 D1_tag56_tag56_4 23 22 D within-spp 1 tag56_tag56 4 3 42170.9166666667 15970.3333333333 2.03924900849914 4.13955041639707 9282099.817 31.2
HAP185 D2_tag61_tag61_4 47 41 D within-spp 2 tag61_tag61 4 1 61743.0833333333 19059.3333333333 2.8461973473412 6.46428696351744 9282099.817 31.2
HAP185 D2_tag62_tag62_4 37 34 D within-spp 2 tag62_tag62 4 2 90701 22888.75 1.52526433005149 4.46376495003004 9282099.817 31.2
HAP185 D2_tag63_tag63_4 68 58 D within-spp 2 tag63_tag63 4 3 133652.333333333 33851.75 1.90233865476847 5.14862599422482 9282099.817 31.2
HAP185 D3_tag01_tag01_5 14 12 D within-spp 3 tag01_tag01 5 1 41403.0833333333 20631.75 1.26430197428935 1.74779163182958 9282099.817 31.2
HAP185 D3_tag02_tag02_5 23 22 D within-spp 3 tag02_tag02 5 2 33380.75 18693.1666666667 2.57624529107345 3.53658645316025 9282099.817 31.2
HAP185 D3_tag03_tag03_5 20 18 D within-spp 3 tag03_tag03 5 3 51767 24337.0833333333 1.44454961655108 2.22253419849681 9282099.817 31.2
HAP185 E1_tag04_tag04_5 16 15 E within-spp 1 tag04_tag04 5 1 18882.0833333333 9474.66666666667 3.16829445903303 4.75742330424993 7437579.982 25
HAP185 E1_tag05_tag05_5 40 33 E within-spp 1 tag05_tag05 5 2 106577.083333333 27111.25 1.40330355572062 3.65770667158467 7437579.982 25
HAP185 E1_tag06_tag06_5 15 14 E within-spp 1 tag06_tag06 5 3 23044 12535.5 2.43382225308106 3.35606876470823 7437579.982 25
HAP185 E2_tag07_tag07_5 13 10 E within-spp 2 tag07_tag07 5 1 53469.3333333333 26345.5 0.909063138995561 1.14061224877114 7437579.982 25
HAP185 E2_tag08_tag08_5 58 50 E within-spp 2 tag08_tag08 5 2 85651.75 36773.5833333333 2.53190390155484 4.08581341225472 7437579.982 25
HAP185 E2_tag09_tag09_5 48 38 E within-spp 2 tag09_tag09 5 3 71253.6666666667 27239.4166666667 2.51877564195527 4.19208683494813 7437579.982 25
HAP185 E3_tag10_tag10_5 51 40 E within-spp 3 tag10_tag10 5 1 95299.0833333333 33571.1666666667 2.00095313963321 3.58045346453057 7437579.982 25
HAP185 E3_tag11_tag11_5 34 32 E within-spp 3 tag11_tag11 5 2 55053.8333333333 24044.5 2.30912167787287 3.99925138805132 7437579.982 25
HAP185 E3_tag12_tag12_5 22 18 E within-spp 3 tag12_tag12 5 3 87549.75 28992.5833333333 0.939557223178821 1.86564954830402 7437579.982 25
HAP185 F1_tag26_tag26_5 14 14 F within-spp 1 tag26_tag26 5 1 41197.9166666667 16100.1666666667 1.2705982300885 2.61301642840136 5950063.985 20
HAP185 F1_tag27_tag27_5 12 11 F within-spp 1 tag27_tag27 5 2 23306.9166666667 10469.8333333333 1.92509376687178 3.157165825626 5950063.985 20
HAP185 F1_tag28_tag28_5 8 7 F within-spp 1 tag28_tag28 5 3 18639.5833333333 9589.08333333333 1.60475690175478 2.19364033753661 5950063.985 20
HAP185 F2_tag29_tag29_5 24 22 F within-spp 2 tag29_tag29 5 1 43709.4166666667 17799.9166666667 2.05301298537882 3.71406233175249 5950063.985 20
HAP185 F2_tag31_tag31_5 10 10 F within-spp 2 tag31_tag31 5 2 46117.0833333333 21385.75 0.810762461488422 1.40514127397917 5950063.985 20
HAP185 F2_tag32_tag32_5 10 10 F within-spp 2 tag32_tag32 5 3 37461.9166666667 16921.1666666667 0.998080272632429 1.77588227762073 5950063.985 20
HAP185 F3_tag33_tag33_5 9 7 F within-spp 3 tag33_tag33 5 1 16264.1666666667 9796.66666666667 2.06902700210073 2.14715889758421 5950063.985 20
HAP185 F3_tag34_tag34_5 10 9 F within-spp 3 tag34_tag34 5 2 34638.8333333333 16727.3333333333 1.07942434550817 1.6168147941493 5950063.985 20
HAP185 F3_tag35_tag35_5 39 23 F within-spp 3 tag35_tag35 5 3 107520.75 33064.75 1.35621263802568 2.09029253207721 5950063.985 20
HAP185 G1_tag36_tag36_5 17 15 G within-spp 1 tag36_tag36 5 1 64215.4166666667 24392.9166666667 0.989840186351927 1.84787250397144 4760051.188 16
HAP185 G1_tag37_tag37_5 31 30 G within-spp 1 tag37_tag37 5 2 88482.8333333333 24713.3333333333 1.30996031245232 3.6478284326949 4760051.188 16
HAP185 G1_tag38_tag38_5 10 9 G within-spp 1 tag38_tag38 5 3 63038.8333333333 22368.1666666667 0.593126459087388 1.2090843386062 4760051.188 16
HAP185 G2_tag51_tag51_5 12 11 G within-spp 2 tag51_tag51 5 1 63523.5833333333 24557.6666666667 0.706320356088224 1.34601550092978 4760051.188 16
HAP185 G2_tag52_tag52_5 4 4 G within-spp 2 tag52_tag52 5 2 48798.75 18807.4166666667 0.306483260329414 0.639109571135501 4760051.188 16
HAP185 G2_tag53_tag53_5 12 11 G within-spp 2 tag53_tag53 5 3 58767.0833333333 19930.6666666667 0.763488630965464 1.65849946481135 4760051.188 16
HAP185 G3_tag54_tag54_5 11 8 G within-spp 3 tag54_tag54 5 1 44243.8333333333 16296.5 0.92959847511706 1.47516337863959 4760051.188 16
HAP185 G3_tag55_tag55_5 23 22 G within-spp 3 tag55_tag55 5 2 118403.833333333 27811.3333333333 0.726302498652212 2.37708847711964 4760051.188 16
HAP185 G3_tag56_tag56_5 29 24 G within-spp 3 tag56_tag56 5 3 73786.5833333333 22722.8333333333 1.46952189817706 3.17389996846051 4760051.188 16
HAP187 A1_tag01_tag01_4 210 200 A within-spp 1 tag01_tag01 4 1 8862.91666666667 6642.41666666667 88.5927318884867 90.4791177909646 10643870.93 61
HAP187 A1_tag02_tag02_4 146 138 A within-spp 1 tag02_tag02 4 2 3739.5 3199.41666666667 145.980478673619 129.61425259813 10643870.93 61
HAP187 A1_tag03_tag03_4 116 114 A within-spp 1 tag03_tag03 4 3 4090.66666666667 3441.41666666667 106.027705345502 99.5433082306221 10643870.93 61
HAP187 A2_tag04_tag04_4 682 604 A within-spp 2 tag04_tag04 4 1 8054.83333333333 4966.83333333333 316.5798588839 365.428005771618 10643870.93 61
HAP187 A2_tag05_tag05_4 534 489 A within-spp 2 tag05_tag05 4 2 20218.5 9843.33333333333 98.7524297054678 149.283271249577 10643870.93 61
HAP187 A2_tag06_tag06_4 404 377 A within-spp 2 tag06_tag06 4 3 11132.5 7331.83333333333 135.688838984954 154.515923711668 10643870.93 61
HAP187 A3_tag07_tag07_4 799 727 A within-spp 3 tag07_tag07 4 1 20534 13127.0833333333 145.48850686666 166.421964767497 10643870.93 61
HAP187 A3_tag08_tag08_4 247 233 A within-spp 3 tag08_tag08 4 2 13864.1666666667 10376 66.6129470457414 67.4792791056284 10643870.93 61
HAP187 A3_tag09_tag09_4 171 165 A within-spp 3 tag09_tag09 4 3 5023.08333333333 4038.58333333333 127.286162217761 122.772011637744 10643870.93 61
HAP187 B1_tag10_tag10_4 161 153 B within-spp 1 tag10_tag10 4 1 13509.4166666667 9230.5 44.5599550930524 49.80932777206 8515096.741 48.8
HAP187 B1_tag11_tag11_4 239 229 B within-spp 1 tag11_tag11 4 2 8899.83333333333 6538.83333333333 100.40873424596 105.239721662886 8515096.741 48.8
HAP187 B1_tag12_tag12_4 335 323 B within-spp 1 tag12_tag12 4 3 25193.0833333333 13387.5833333333 49.718606628142 72.5011360028882 8515096.741 48.8
HAP187 B2_tag26_tag26_4 450 408 B within-spp 2 tag26_tag26 4 1 6644.41666666667 4447 253.227647272773 275.700472228469 8515096.741 48.8
HAP187 B2_tag27_tag27_4 883 780 B within-spp 2 tag27_tag27 4 2 25910.1666666667 11220.6666666667 127.422453219779 208.891331471689 8515096.741 48.8
HAP187 B2_tag28_tag28_4 175 164 B within-spp 2 tag28_tag28 4 3 4064.83333333333 3005.08333333333 160.972159580139 163.995452150523 8515096.741 48.8
HAP187 B3_tag29_tag29_4 363 336 B within-spp 3 tag29_tag29 4 1 11664.5 7126.33333333333 116.357923614386 141.682959913934 8515096.741 48.8
HAP187 B3_tag31_tag31_4 127 122 B within-spp 3 tag31_tag31 4 2 9583.58333333333 6830.16666666667 49.548585689069 53.6751177374881 8515096.741 48.8
HAP187 B3_tag32_tag32_4 340 328 B within-spp 3 tag32_tag32 4 3 14251.5 8574.16666666667 89.2018384029751 114.954611721256 8515096.741 48.8
HAP187 C1_tag33_tag33_4 473 435 C within-spp 1 tag33_tag33 4 1 18745.25 10774 94.3464077566317 121.326805271951 6805097.805 39
HAP187 C1_tag34_tag34_4 42 26 C within-spp 1 tag34_tag34 4 2 15205.6666666667 5962.91666666667 10.3275971677226 13.1026483124869 6805097.805 39
HAP187 C1_tag35_tag35_4 350 328 C within-spp 1 tag35_tag35 4 3 16927.5833333333 10320.9166666667 77.3087318036144 95.4992692832516 6805097.805 39
