OTU,soupName,OTUsize,dilution,sample,readSpikeSum,inputDNA,added.lysis.buffer.ml.,WEIGHT.g.,period,lysis.batch,aliquot,lysisBufferFrac,FSL
OTU141,HB.053.M1.S1.A,1945,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,7306.34715025907
OTU143,HB.053.M1.S1.A,1141,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,4286.13989637306
OTU144,HB.053.M1.S1.A,11,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,41.3212435233161
OTU15,HB.053.M1.S1.A,366,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,1374.87046632124
OTU150,HB.053.M1.S1.A,2979,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,11190.5440414508
OTU157,HB.053.M1.S1.A,646,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,2426.68393782383
OTU178,HB.053.M1.S1.A,994,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,3733.9378238342
OTU18,HB.053.M1.S1.A,91,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,341.839378238342
OTU195,HB.053.M1.S1.A,671,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,2520.59585492228
OTU203,HB.053.M1.S1.A,102,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,383.160621761658
OTU21,HB.053.M1.S1.A,84,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,315.544041450777
OTU210,HB.053.M1.S1.A,572,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,2148.70466321244
OTU22,HB.053.M1.S1.A,234,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,879.015544041451
OTU25,HB.053.M1.S1.A,206,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,773.834196891192
OTU253,HB.053.M1.S1.A,319,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,1198.31606217617
OTU256,HB.053.M1.S1.A,74,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,277.979274611399
OTU26,HB.053.M1.S1.A,74,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,277.979274611399
OTU267,HB.053.M1.S1.A,348,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,1307.25388601036
OTU276,HB.053.M1.S1.A,270,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,1014.24870466321
OTU28,HB.053.M1.S1.A,81,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,304.274611398964
OTU29,HB.053.M1.S1.A,43,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,161.528497409326
OTU3,HB.053.M1.S1.A,7398,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,27790.414507772
OTU30,HB.053.M1.S1.A,116,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,435.751295336788
OTU306,HB.053.M1.S1.A,13,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,48.8341968911917
OTU31,HB.053.M1.S1.A,142,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,533.419689119171
OTU316,HB.053.M1.S1.A,210,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,788.860103626943
OTU32,HB.053.M1.S1.A,110,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,413.212435233161
OTU321,HB.053.M1.S1.A,195,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,732.512953367876
OTU33,HB.053.M1.S1.A,90,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,338.082901554404
OTU334,HB.053.M1.S1.A,148,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,555.958549222798
OTU337,HB.053.M1.S1.A,203,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,762.564766839378
OTU344,HB.053.M1.S1.A,186,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,698.704663212435
OTU358,HB.053.M1.S1.A,53,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,199.093264248705
OTU36,HB.053.M1.S1.A,50560,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,189927.461139896
OTU368,HB.053.M1.S1.A,12,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,45.0777202072539
OTU37,HB.053.M1.S1.A,76,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,285.492227979275
OTU370,HB.053.M1.S1.A,177,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,664.896373056995
OTU378,HB.053.M1.S1.A,20,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,75.1295336787565
OTU38,HB.053.M1.S1.A,205,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,770.077720207254
OTU393,HB.053.M1.S1.A,133,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,499.611398963731
OTU395,HB.053.M1.S1.A,148,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,555.958549222798
OTU397,HB.053.M1.S1.A,31,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,116.450777202073
OTU399,HB.053.M1.S1.A,208,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,781.347150259067
OTU4,HB.053.M1.S1.A,263712,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,990627.979274611
OTU404,HB.053.M1.S1.A,143,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,537.176165803109
OTU407,HB.053.M1.S1.A,37,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,138.989637305699
OTU41,HB.053.M1.S1.A,141,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,529.663212435233
OTU43,HB.053.M1.S1.A,18324,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,68833.6787564767
OTU44,HB.053.M1.S1.A,9779,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,36734.585492228
OTU45,HB.053.M1.S1.A,29708,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,111597.409326425
OTU474,HB.053.M1.S1.A,65,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,244.170984455959
OTU48,HB.053.M1.S1.A,58,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,217.875647668394
OTU49,HB.053.M1.S1.A,18918,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,71065.0259067358
OTU499,HB.053.M1.S1.A,18,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,67.6165803108808
OTU5,HB.053.M1.S1.A,767,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,2881.21761658031
OTU50,HB.053.M1.S1.A,34,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,127.720207253886
OTU506,HB.053.M1.S1.A,131,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,492.098445595855
OTU512,HB.053.M1.S1.A,69,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,259.19689119171
OTU54,HB.053.M1.S1.A,24,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,90.1554404145078
OTU55,HB.053.M1.S1.A,21,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,78.8860103626943
OTU57,HB.053.M1.S1.A,13,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,48.8341968911917
OTU6,HB.053.M1.S1.A,546,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,2051.03626943005
OTU610,HB.053.M1.S1.A,19,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,71.3730569948187
OTU62,HB.053.M1.S1.A,11567,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,43451.1658031088
OTU63,HB.053.M1.S1.A,78,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,293.00518134715
OTU631,HB.053.M1.S1.A,16,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,60.1036269430052
OTU64,HB.053.M1.S1.A,30,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,112.694300518135
OTU66,HB.053.M1.S1.A,18,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,67.6165803108808
OTU663,HB.053.M1.S1.A,22,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,82.6424870466321
OTU7,HB.053.M1.S1.A,55775,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,209517.487046632
OTU70,HB.053.M1.S1.A,11005,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,41340.0259067358
OTU71,HB.053.M1.S1.A,90,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,338.082901554404
OTU73,HB.053.M1.S1.A,9379,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,35231.9948186528
OTU736,HB.053.M1.S1.A,23,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,86.39896373057
OTU75,HB.053.M1.S1.A,47,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,176.554404145078
OTU769,HB.053.M1.S1.A,15,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,56.3471502590674
OTU78,HB.053.M1.S1.A,39,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,146.502590673575
OTU8,HB.053.M1.S1.A,449,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,1686.65803108808
OTU86,HB.053.M1.S1.A,8809,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,33090.8031088083
OTU866,HB.053.M1.S1.A,16,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,60.1036269430052
OTU88,HB.053.M1.S1.A,2790,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,10480.5699481865
OTU89,HB.053.M1.S1.A,11,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,41.3212435233161
OTU9,HB.053.M1.S1.A,784,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,2945.07772020725
OTU93,HB.053.M1.S1.A,28,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,105.181347150259
OTU934,HB.053.M1.S1.A,10,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,37.5647668393782
OTU937,HB.053.M1.S1.A,34,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,127.720207253886
OTU960,HB.053.M1.S1.A,12,A,HB.053.M1.S1,6948,1,12,2.4,1,3,0.6,0.05,45.0777202072539
OTU10,HB.053.M1.S1.B,518,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,1082.99429924301
OTU1004,HB.053.M1.S1.B,10,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,20.9072258541122
OTU101,HB.053.M1.S1.B,5442,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,11377.7123098079
OTU102,HB.053.M1.S1.B,27,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,56.4495098061031
OTU1046,HB.053.M1.S1.B,10,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,20.9072258541122
OTU105,HB.053.M1.S1.B,17,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,35.5422839519908
OTU1088,HB.053.M1.S1.B,11,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,22.9979484395235
OTU11,HB.053.M1.S1.B,654,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,1367.33257085894
OTU110,HB.053.M1.S1.B,901,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,1883.74104945551
OTU112,HB.053.M1.S1.B,22,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,45.9958968790469
OTU114,HB.053.M1.S1.B,2780,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,5812.2087874432
OTU1200,HB.053.M1.S1.B,12,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,25.0886710249347
OTU121,HB.053.M1.S1.B,497,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,1039.08912494938
OTU124,HB.053.M1.S1.B,1905,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,3982.82652520838
OTU125,HB.053.M1.S1.B,352,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,735.934350064751
OTU127,HB.053.M1.S1.B,8,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,16.7257806832898
OTU1306,HB.053.M1.S1.B,7,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,14.6350580978786
OTU134,HB.053.M1.S1.B,9,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,18.816503268701
OTU135,HB.053.M1.S1.B,373,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,779.839524358387
OTU14,HB.053.M1.S1.B,697,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,1457.23364203162
OTU141,HB.053.M1.S1.B,1851,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,3869.92750559618
OTU143,HB.053.M1.S1.B,1024,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,2140.89992746109
OTU144,HB.053.M1.S1.B,12,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,25.0886710249347
OTU145,HB.053.M1.S1.B,9,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,18.816503268701
OTU148,HB.053.M1.S1.B,12,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,25.0886710249347
OTU15,HB.053.M1.S1.B,300,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,627.216775623367
OTU150,HB.053.M1.S1.B,3068,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,6414.33689204164
OTU157,HB.053.M1.S1.B,429,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,896.919989141415
OTU178,HB.053.M1.S1.B,871,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,1821.01937189318
OTU18,HB.053.M1.S1.B,155,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,324.06200073874
OTU195,HB.053.M1.S1.B,554,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,1158.26031231782
OTU201,HB.053.M1.S1.B,10,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,20.9072258541122
OTU202,HB.053.M1.S1.B,10,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,20.9072258541122
OTU203,HB.053.M1.S1.B,172,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,359.604284690731
OTU21,HB.053.M1.S1.B,153,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,319.880555567917
OTU210,HB.053.M1.S1.B,832,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,1739.48119106214
OTU22,HB.053.M1.S1.B,105,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,219.525871468179
OTU25,HB.053.M1.S1.B,200,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,418.144517082245
OTU253,HB.053.M1.S1.B,368,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,769.38591143133
OTU256,HB.053.M1.S1.B,156,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,326.152723324151
OTU26,HB.053.M1.S1.B,142,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,296.882607128394
OTU267,HB.053.M1.S1.B,387,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,809.109640554144
OTU276,HB.053.M1.S1.B,350,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,731.752904893928
OTU28,HB.053.M1.S1.B,145,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,303.154774884627
OTU29,HB.053.M1.S1.B,193,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,403.509458984366
OTU3,HB.053.M1.S1.B,9990,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,20886.3186282581
OTU30,HB.053.M1.S1.B,417,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,871.831318116481
OTU306,HB.053.M1.S1.B,23,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,48.0866194644582
OTU31,HB.053.M1.S1.B,165,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,344.969226592852
OTU316,HB.053.M1.S1.B,214,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,447.414633278002
OTU32,HB.053.M1.S1.B,150,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,313.608387811684
OTU321,HB.053.M1.S1.B,257,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,537.315704450685
OTU33,HB.053.M1.S1.B,108,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,225.798039224412
OTU334,HB.053.M1.S1.B,163,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,340.78778142203
OTU337,HB.053.M1.S1.B,222,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,464.140413961292
OTU344,HB.053.M1.S1.B,179,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,374.239342788609
OTU358,HB.053.M1.S1.B,87,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,181.892864930777
OTU36,HB.053.M1.S1.B,40687,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,85065.2298326265
OTU368,HB.053.M1.S1.B,26,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,54.3587872206918
OTU37,HB.053.M1.S1.B,183,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,382.602233130254
OTU370,HB.053.M1.S1.B,149,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,311.517665226272
OTU378,HB.053.M1.S1.B,9,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,18.816503268701
OTU38,HB.053.M1.S1.B,188,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,393.05584605731
OTU393,HB.053.M1.S1.B,162,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,338.697058836618
OTU395,HB.053.M1.S1.B,139,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,290.61043937216
OTU397,HB.053.M1.S1.B,48,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,100.354684099739
OTU399,HB.053.M1.S1.B,281,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,587.493046500554
OTU4,HB.053.M1.S1.B,257915,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,539228.715616336
OTU404,HB.053.M1.S1.B,167,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,349.150671763674
OTU407,HB.053.M1.S1.B,58,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,121.261909953851
OTU41,HB.053.M1.S1.B,179,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,374.239342788609
OTU43,HB.053.M1.S1.B,24650,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,51536.3117303867
OTU44,HB.053.M1.S1.B,7410,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,15492.2543578972
OTU45,HB.053.M1.S1.B,19466,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,40698.0058476149
OTU474,HB.053.M1.S1.B,90,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,188.16503268701
OTU48,HB.053.M1.S1.B,82,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,171.43925200372
OTU49,HB.053.M1.S1.B,15170,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,31716.2616206883
OTU499,HB.053.M1.S1.B,27,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,56.4495098061031
OTU5,HB.053.M1.S1.B,1040,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,2174.35148882767
OTU50,HB.053.M1.S1.B,79,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,165.167084247487
OTU506,HB.053.M1.S1.B,115,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,240.433097322291
OTU512,HB.053.M1.S1.B,81,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,169.348529418309
OTU54,HB.053.M1.S1.B,39,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,81.5381808310377
OTU55,HB.053.M1.S1.B,26,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,54.3587872206918
OTU57,HB.053.M1.S1.B,55,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,114.989742197617
OTU6,HB.053.M1.S1.B,809,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,1691.39457159768
OTU610,HB.053.M1.S1.B,28,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,58.5402323915143
OTU62,HB.053.M1.S1.B,13239,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,27679.0763082592
OTU63,HB.053.M1.S1.B,133,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,278.066103859693
OTU631,HB.053.M1.S1.B,19,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,39.7237291228133
OTU64,HB.053.M1.S1.B,32,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,66.9031227331592
OTU66,HB.053.M1.S1.B,27,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,56.4495098061031
OTU663,HB.053.M1.S1.B,47,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,98.2639615143275
OTU7,HB.053.M1.S1.B,49103,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,102660.751111447
OTU70,HB.053.M1.S1.B,8430,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,17624.7913950166
OTU71,HB.053.M1.S1.B,94,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,196.527923028655
OTU73,HB.053.M1.S1.B,7996,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,16717.4177929481
OTU736,HB.053.M1.S1.B,31,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,64.812400147748
OTU75,HB.053.M1.S1.B,48,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,100.354684099739
OTU769,HB.053.M1.S1.B,23,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,48.0866194644582
OTU78,HB.053.M1.S1.B,64,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,133.806245466318
OTU8,HB.053.M1.S1.B,434,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,907.373602068471
OTU85,HB.053.M1.S1.B,9,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,18.816503268701
OTU86,HB.053.M1.S1.B,11898,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,24875.4173212227
OTU866,HB.053.M1.S1.B,14,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,29.2701161957571
OTU88,HB.053.M1.S1.B,2569,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,5371.06632192143
OTU9,HB.053.M1.S1.B,502,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,1049.54273787643
OTU93,HB.053.M1.S1.B,35,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,73.1752904893929
OTU934,HB.053.M1.S1.B,11,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,22.9979484395235
OTU937,HB.053.M1.S1.B,23,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,48.0866194644582
OTU960,HB.053.M1.S1.B,8,B,HB.053.M1.S1,12483.7222222222,0.7,12,2.4,1,3,0.6,0.05,16.7257806832898
OTU10,HB.053.M1.S1.C,367,C,HB.053.M1.S1,37365.4444444444,0.49,12,2.4,1,3,0.6,0.05,256.351828338126
OTU1004,HB.053.M1.S1.C,7,C,HB.053.M1.S1,37365.4444444444,0.49,12,2.4,1,3,0.6,0.05,4.88954440971902
OTU101,HB.053.M1.S1.C,3638,C,HB.053.M1.S1,37365.4444444444,0.49,12,2.4,1,3,0.6,0.05,2541.1660803654
OTU102,HB.053.M1.S1.C,18,C,HB.053.M1.S1,37365.4444444444,0.49,12,2.4,1,3,0.6,0.05,12.5731141964203
OTU11,HB.053.M1.S1.C,555,C,HB.053.M1.S1,37365.4444444444,0.49,12,2.4,1,3,0.6,0.05,387.671021056294
OTU110,HB.053.M1.S1.C,809,C,HB.053.M1.S1,37365.4444444444,0.49,12,2.4,1,3,0.6,0.05,565.09163249467
OTU112,HB.053.M1.S1.C,28,C,HB.053.M1.S1,37365.4444444444,0.49,12,2.4,1,3,0.6,0.05,19.5581776388761
